date       |time    |sku   |warehouse|warehouse_cell_id|operation    |invoice |expiration_date|operation_cost|comment                                                       
26-Jan-2023|10:45:48|TY3696|A32      |3223             |move         |60412933|02-Aug-2023    |-469.91       |                                                              
26-Jan-2023|17:28:31|AL8933|A48      |9025             |dispose      |17880947|13-Sep-2022    |-70.65        |unfortunate                                                   
26-Jan-2023|20:48:19|AR0676|C22      |2272             |sale         |82908858|30-Jan-2023    |28923.34      |finally                                                       
26-Jan-2023|23:58:52|GQ1425|B14      |1090             |dispose      |27283865|25-Jan-2023    |-20.03        |it stinks                                                     
27-Jan-2023|02:16:07|WB2355|B14      |0835             |move         |16372983|27-Nov-2022    |-479.49       |necessary action                                              
27-Jan-2023|03:59:38|SW8665|D44      |3121             |move         |08925323|21-May-2023    |-301.03       |                                                              
27-Jan-2023|05:00:44|HC2055|D44      |2430             |move         |44308817|05-Jul-2023    |-164.40       |                                                              
27-Jan-2023|08:29:16|SB9302|A48      |7645             |move         |06962141|19-Feb-2023    |-483.25       |necessary action                                              
27-Jan-2023|15:45:00|RZ4081|D5       |4915             |dispose      |32254811|28-Oct-2022    |-455.88       |it stinks                                                     
27-Jan-2023|16:01:55|JZ2599|A48      |6311             |move         |39812730|16-Jul-2023    |-379.67       |necessary action                                              
27-Jan-2023|16:19:53|OH7888|B14      |6580             |move         |07324555|03-May-2023    |-456.00       |moving OH7888 from A32:4437 to B14:6580 under 07324555 invoice
27-Jan-2023|21:43:55|PJ9691|A32      |4827             |move         |83695903|25-Nov-2022    |-460.70       |necessary action                                              
28-Jan-2023|02:45:01|GE3171|A32      |0827             |sale         |17518602|09-Apr-2023    |26302.56      |finally                                                       
28-Jan-2023|10:55:33|PB6181|A32      |7562             |move         |78255892|27-Apr-2023    |-475.90       |                                                              
28-Jan-2023|16:07:28|BE5111|C22      |6501             |dispose      |78610158|28-Dec-2022    |-284.80       |:`(                                                           
28-Jan-2023|16:37:32|YQ5627|A25      |2981             |dispose      |90453313|15-Dec-2022    |-444.35       |oops                                                          
28-Jan-2023|21:10:33|PJ3909|A39      |6675             |dispose      |70420964|13-Dec-2022    |-145.01       |:`(                                                           
29-Jan-2023|01:56:11|RJ5472|B3       |4305             |first_arrival|50615044|11-Mar-2023    |-75108.56     |arrived safely                                                
29-Jan-2023|01:56:11|KO7019|B3       |1424             |first_arrival|50615044|11-Jul-2023    |-75108.56     |operation_cost = purchase_cost + delivery_cost                
29-Jan-2023|01:56:11|RO3195|B3       |2989             |first_arrival|50615044|23-Jun-2023    |-75108.56     |operation_cost = purchase_cost + delivery_cost                
29-Jan-2023|01:56:11|FV8991|B3       |3755             |first_arrival|50615044|12-Apr-2023    |-75108.56     |                                                              
29-Jan-2023|01:56:11|YD1425|B3       |4272             |first_arrival|50615044|09-Jul-2023    |-75108.56     |arrived safely                                                
29-Jan-2023|01:56:11|VS4874|B3       |2646             |first_arrival|50615044|26-May-2023    |-75108.56     |operation_cost = purchase_cost + delivery_cost                
29-Jan-2023|01:56:11|VR8599|B3       |0450             |first_arrival|50615044|16-Jun-2023    |-75108.56     |arrived safely                                                
29-Jan-2023|03:12:37|DV2858|A32      |6830             |sale         |92972224|05-Jun-2023    |839.71        |yay                                                           
29-Jan-2023|07:08:05|AO4890|A25      |0144             |sale         |21147108|26-Apr-2023    |6681.91       |yay                                                           
29-Jan-2023|07:24:47|ZC7147|A25      |3137             |move         |93551950|14-Jun-2022    |-447.93       |moving ZC7147 from D5:0869 to A25:3137 under 93551950 invoice 
29-Jan-2023|10:56:33|YS7348|C22      |8861             |dispose      |68042386|27-May-2022    |-435.63       |:`(                                                           
29-Jan-2023|17:38:19|SB9302|A39      |0391             |move         |94882596|19-Feb-2023    |-287.33       |moving SB9302 from A48:7645 to A39:0391 under 94882596 invoice
29-Jan-2023|18:24:52|OS5125|B3       |1700             |move         |41739229|16-Feb-2023    |-202.19       |moving OS5125 from D5:7783 to B3:1700 under 41739229 invoice  
29-Jan-2023|18:40:01|HR1939|A48      |0979             |sale         |34127996|13-Jun-2023    |25846.97      |yay                                                           
29-Jan-2023|20:23:47|UM4337|A32      |7842             |move         |66713299|25-Oct-2022    |-283.38       |moving UM4337 from C22:3997 to A32:7842 under 66713299 invoice
30-Jan-2023|01:38:00|DF3451|A39      |2613             |move         |01951000|02-Apr-2023    |-210.18       |moving DF3451 from A32:1778 to A39:2613 under 01951000 invoice
30-Jan-2023|11:53:56|WW3831|A39      |3642             |move         |98796294|01-Aug-2023    |-263.01       |moving WW3831 from A32:5277 to A39:3642 under 98796294 invoice
30-Jan-2023|14:00:54|EY6037|A32      |1071             |sale         |37046830|12-Jul-2023    |5236.53       |yay                                                           
30-Jan-2023|14:26:42|JZ2599|A48      |6311             |sale         |39812730|16-Jul-2023    |353.83        |yay                                                           
30-Jan-2023|14:27:21|OH7888|B14      |6580             |sale         |07324555|03-May-2023    |22030.87      |finally                                                       
30-Jan-2023|18:15:05|JE0224|D5       |3709             |sale         |59296779|03-May-2023    |29892.04      |yay                                                           
30-Jan-2023|19:51:37|OM6245|A32      |3833             |move         |51018267|28-Dec-2022    |-282.46       |                                                              
31-Jan-2023|00:35:14|ML6115|B14      |8359             |move         |41857496|27-Jun-2023    |-494.55       |necessary action                                              
31-Jan-2023|01:45:54|PH6919|B3       |8980             |first_arrival|89892723|28-Jun-2023    |-190083.66    |                                                              
31-Jan-2023|01:45:54|HD1539|B3       |7641             |first_arrival|89892723|02-Jul-2023    |-190083.66    |operation_cost = purchase_cost + delivery_cost                
31-Jan-2023|01:45:54|UD5431|B3       |8464             |first_arrival|89892723|31-Mar-2023    |-190083.66    |operation_cost = purchase_cost + delivery_cost                
31-Jan-2023|01:45:54|DC4915|B3       |3942             |first_arrival|89892723|05-Mar-2023    |-190083.66    |operation_cost = purchase_cost + delivery_cost                
31-Jan-2023|01:45:54|NQ1402|B3       |4902             |first_arrival|89892723|24-Mar-2023    |-190083.66    |arrived safely                                                
31-Jan-2023|01:45:54|UB1094|B3       |7889             |first_arrival|89892723|28-May-2023    |-190083.66    |arrived safely                                                
31-Jan-2023|01:45:54|UI1622|B3       |8271             |first_arrival|89892723|30-Jul-2023    |-190083.66    |arrived safely                                                
31-Jan-2023|01:45:54|WL7109|B3       |7702             |first_arrival|89892723|11-Jul-2023    |-190083.66    |arrived safely                                                
31-Jan-2023|01:45:54|BD7959|B3       |8355             |first_arrival|89892723|24-Feb-2023    |-190083.66    |operation_cost = purchase_cost + delivery_cost                
31-Jan-2023|01:45:54|QY4578|B3       |5038             |first_arrival|89892723|05-Jun-2023    |-190083.66    |operation_cost = purchase_cost + delivery_cost                
31-Jan-2023|01:45:54|TX5263|B3       |9228             |first_arrival|89892723|22-Jun-2023    |-190083.66    |                                                              
31-Jan-2023|09:55:36|UA6270|A32      |1436             |move         |32348516|28-Feb-2023    |-369.30       |necessary action                                              
31-Jan-2023|10:17:07|RO3195|A39      |5552             |move         |68722178|23-Jun-2023    |-254.98       |                                                              
31-Jan-2023|18:52:01|XY3538|A25      |1150             |move         |38900460|09-Dec-2022    |-249.40       |                                                              
01-Feb-2023|00:45:54|CB0425|C22      |9134             |sale         |89412586|23-Apr-2023    |29106.23      |yay                                                           
01-Feb-2023|02:57:05|WE5315|A48      |7106             |dispose      |16556292|28-Sep-2022    |-44.32        |:`(                                                           
01-Feb-2023|03:55:56|BT5883|A32      |5912             |sale         |26846071|23-Jun-2023    |18109.48      |finally                                                       
01-Feb-2023|04:59:33|PB6181|B14      |0976             |move         |86069512|27-Apr-2023    |-365.89       |necessary action                                              
01-Feb-2023|05:05:25|FB2500|A32      |4362             |move         |04781664|16-Jul-2023    |-120.67       |necessary action                                              
01-Feb-2023|07:11:00|JU0710|D44      |9434             |move         |69605851|15-Jun-2023    |-180.07       |moving JU0710 from C22:8980 to D44:9434 under 69605851 invoice
01-Feb-2023|09:14:47|ZC7147|A25      |3137             |dispose      |93551950|14-Jun-2022    |-307.38       |it stinks                                                     
01-Feb-2023|13:56:40|BY2515|A48      |9394             |move         |96436304|28-Mar-2023    |-397.89       |                                                              
01-Feb-2023|15:48:46|UH8756|A32      |1162             |move         |95578522|07-Dec-2022    |-426.84       |                                                              
01-Feb-2023|17:28:57|FV8991|B3       |3755             |sale         |50615044|12-Apr-2023    |27429.45      |finally                                                       
01-Feb-2023|17:41:09|MJ6542|D44      |4785             |move         |13571617|24-Apr-2023    |-438.44       |                                                              
01-Feb-2023|18:40:13|LQ4709|B14      |8734             |move         |17163930|26-Feb-2023    |-399.66       |moving LQ4709 from D5:5873 to B14:8734 under 17163930 invoice 
01-Feb-2023|23:02:39|JV6471|D5       |5983             |move         |83898668|15-May-2023    |-211.43       |moving JV6471 from D44:7107 to D5:5983 under 83898668 invoice 
02-Feb-2023|00:03:43|HD1539|A25      |2931             |move         |32523508|02-Jul-2023    |-269.33       |                                                              
02-Feb-2023|02:15:42|WG2069|B14      |2368             |sale         |27283865|19-Jun-2023    |18913.46      |                                                              
02-Feb-2023|03:22:45|UA6270|B3       |8057             |move         |51726347|28-Feb-2023    |-363.01       |                                                              
02-Feb-2023|03:53:39|OS5125|C22      |2551             |move         |13897502|16-Feb-2023    |-333.19       |necessary action                                              
02-Feb-2023|06:33:16|CW8430|A39      |0366             |dispose      |62380982|27-Dec-2022    |-18.24        |it stinks                                                     
02-Feb-2023|08:07:55|SR5151|C22      |9890             |sale         |82200890|30-Jul-2023    |29147.99      |finally                                                       
02-Feb-2023|09:53:21|TX5263|A25      |0078             |move         |72349518|22-Jun-2023    |-119.32       |necessary action                                              
02-Feb-2023|11:58:04|SB9302|C22      |2437             |move         |67987981|19-Feb-2023    |-233.45       |necessary action                                              
02-Feb-2023|14:56:49|QO2360|A25      |2185             |move         |59993094|01-Aug-2023    |-131.74       |necessary action                                              
02-Feb-2023|15:29:05|UD5431|C22      |3395             |move         |23441725|31-Mar-2023    |-172.08       |moving UD5431 from B3:8464 to C22:3395 under 23441725 invoice 
02-Feb-2023|17:27:20|BA7793|D5       |6815             |sale         |50633469|04-Mar-2023    |2647.34       |                                                              
02-Feb-2023|21:07:30|ZH6449|A39      |9113             |sale         |73403713|30-Apr-2023    |5724.61       |finally                                                       
02-Feb-2023|22:24:20|EZ2823|B14      |4613             |sale         |27283865|16-Apr-2023    |24224.79      |yay                                                           
02-Feb-2023|23:13:13|VS4874|B14      |9196             |move         |06852416|26-May-2023    |-245.94       |moving VS4874 from B3:2646 to B14:9196 under 06852416 invoice 
02-Feb-2023|23:25:12|MB7199|A25      |4123             |sale         |08636681|11-Jul-2023    |11895.97      |                                                              
02-Feb-2023|23:38:45|DC4915|A39      |2310             |move         |40616509|05-Mar-2023    |-281.10       |moving DC4915 from B3:3942 to A39:2310 under 40616509 invoice 
03-Feb-2023|02:10:41|UU9362|A32      |7615             |move         |06783735|22-Dec-2022    |-466.49       |                                                              
03-Feb-2023|02:19:05|XL0442|D5       |3979             |move         |77986399|20-May-2023    |-184.99       |moving XL0442 from B14:1560 to D5:3979 under 77986399 invoice 
03-Feb-2023|02:30:12|AS4204|A32      |9903             |dispose      |80453755|11-Aug-2022    |-394.22       |                                                              
03-Feb-2023|04:10:35|JX7920|C22      |4457             |move         |99113488|28-Oct-2022    |-234.98       |                                                              
03-Feb-2023|05:36:33|RJ5472|D44      |4645             |move         |44836125|11-Mar-2023    |-263.69       |                                                              
03-Feb-2023|06:08:27|WL7109|B14      |8671             |move         |45435962|11-Jul-2023    |-297.72       |                                                              
03-Feb-2023|09:31:33|WB2355|B14      |0835             |dispose      |16372983|27-Nov-2022    |-166.77       |it stinks                                                     
03-Feb-2023|10:34:13|BD7959|A39      |1082             |move         |74989265|24-Feb-2023    |-126.86       |necessary action                                              
03-Feb-2023|10:42:13|TX5263|A25      |0078             |sale         |72349518|22-Jun-2023    |4845.57       |                                                              
03-Feb-2023|11:57:22|XL5844|A39      |1694             |sale         |04751009|06-Jun-2023    |6223.82       |finally                                                       
03-Feb-2023|12:57:59|LQ4709|B14      |8734             |sale         |17163930|26-Feb-2023    |29055.58      |                                                              
03-Feb-2023|13:03:46|HD1539|A48      |7927             |move         |92897355|02-Jul-2023    |-223.63       |                                                              
03-Feb-2023|15:27:22|DF3451|D44      |7424             |move         |52558087|02-Apr-2023    |-315.15       |moving DF3451 from A39:2613 to D44:7424 under 52558087 invoice
03-Feb-2023|17:40:26|PF3662|B14      |5417             |dispose      |59869134|26-Dec-2022    |-367.96       |oops                                                          
03-Feb-2023|19:05:48|YD1425|A25      |5136             |move         |04366384|09-Jul-2023    |-279.40       |necessary action                                              
03-Feb-2023|19:19:53|OM6245|A32      |3833             |dispose      |51018267|28-Dec-2022    |6.39          |resold wasted parts                                           
03-Feb-2023|19:51:48|PJ9691|B14      |1690             |move         |38053305|25-Nov-2022    |-411.86       |necessary action                                              
03-Feb-2023|20:48:40|UM4337|A39      |1789             |move         |28994163|25-Oct-2022    |-209.52       |moving UM4337 from A32:7842 to A39:1789 under 28994163 invoice
03-Feb-2023|22:35:05|CY8919|A39      |7314             |sale         |60585883|27-May-2023    |29009.70      |yay                                                           
03-Feb-2023|22:38:45|UA6270|A25      |4235             |move         |77322615|28-Feb-2023    |-319.78       |necessary action                                              
04-Feb-2023|01:02:40|OY3107|D44      |5904             |sale         |57162744|16-Jul-2023    |6851.63       |finally                                                       
04-Feb-2023|03:01:09|FB2500|A48      |7655             |move         |98425395|16-Jul-2023    |-227.52       |                                                              
04-Feb-2023|04:04:11|HA9943|A39      |1963             |sale         |30797769|03-May-2023    |23691.53      |finally                                                       
04-Feb-2023|05:29:52|IW4960|D5       |0624             |move         |69090584|23-Jul-2023    |-318.77       |necessary action                                              
04-Feb-2023|06:04:10|WW3831|B3       |7623             |move         |03286218|01-Aug-2023    |-426.45       |                                                              
04-Feb-2023|06:46:20|LK7373|B14      |3698             |move         |10195227|26-Mar-2023    |-133.43       |necessary action                                              
04-Feb-2023|07:56:50|UD5431|C22      |3395             |sale         |23441725|31-Mar-2023    |24982.58      |yay                                                           
04-Feb-2023|09:25:12|WH1492|A32      |8398             |move         |53948589|07-Jul-2023    |-174.20       |                                                              
04-Feb-2023|13:21:10|BD7959|A48      |2368             |move         |09187228|24-Feb-2023    |-482.57       |necessary action                                              
04-Feb-2023|13:27:26|LP3748|A39      |0491             |dispose      |61948889|17-Oct-2022    |59.36         |                                                              
04-Feb-2023|13:38:53|VS4874|B14      |9196             |sale         |06852416|26-May-2023    |5343.76       |yay                                                           
04-Feb-2023|15:00:15|VC3199|B3       |9977             |sale         |42688692|26-Feb-2023    |23953.77      |yay                                                           
04-Feb-2023|15:31:52|XY3538|A25      |1150             |dispose      |38900460|09-Dec-2022    |-136.82       |:`(                                                           
04-Feb-2023|16:45:46|YF8986|A25      |7378             |sale         |03469587|12-May-2023    |10907.68      |                                                              
04-Feb-2023|18:07:59|QO2360|C22      |3263             |move         |86908962|01-Aug-2023    |-468.67       |necessary action                                              
04-Feb-2023|18:34:53|UB1094|A32      |0144             |move         |72455070|28-May-2023    |-488.49       |                                                              
04-Feb-2023|19:20:25|JX7920|C22      |4457             |dispose      |99113488|28-Oct-2022    |-273.25       |:`(                                                           
04-Feb-2023|20:21:16|HC2055|C22      |4442             |move         |54575696|05-Jul-2023    |-341.11       |                                                              
04-Feb-2023|21:14:34|JV6471|D5       |5983             |sale         |83898668|15-May-2023    |18088.56      |                                                              
05-Feb-2023|01:10:41|RJ5472|D44      |4645             |sale         |44836125|11-Mar-2023    |3846.98       |                                                              
05-Feb-2023|01:50:32|WL7109|C22      |4202             |move         |97091515|11-Jul-2023    |-155.18       |                                                              
05-Feb-2023|01:50:59|VL2315|A39      |1707             |move         |43064545|16-Jul-2023    |-275.25       |                                                              
05-Feb-2023|02:09:04|UH8756|A32      |1162             |dispose      |95578522|07-Dec-2022    |-247.08       |oops                                                          
05-Feb-2023|02:12:22|PO5124|B3       |1849             |move         |65581545|14-Mar-2023    |-277.84       |                                                              
05-Feb-2023|03:25:00|TY3696|A32      |3223             |sale         |60412933|02-Aug-2023    |19416.13      |                                                              
05-Feb-2023|06:17:27|SB9302|C22      |2437             |sale         |67987981|19-Feb-2023    |3473.22       |                                                              
05-Feb-2023|06:36:20|UA6270|A25      |4235             |sale         |77322615|28-Feb-2023    |4778.11       |                                                              
05-Feb-2023|08:15:57|WS1660|B14      |3166             |sale         |90563180|19-Mar-2023    |9268.10       |yay                                                           
05-Feb-2023|08:23:48|GN4443|A25      |3471             |move         |12649069|27-Apr-2023    |-420.16       |necessary action                                              
05-Feb-2023|09:03:50|UM4337|A39      |1789             |dispose      |28994163|25-Oct-2022    |45.16         |managed to sell partially!                                    
05-Feb-2023|09:17:23|TH1573|A48      |7764             |sale         |14586511|09-Apr-2023    |7054.47       |yay                                                           
05-Feb-2023|09:58:11|UI1622|B14      |0121             |move         |74381818|30-Jul-2023    |-294.35       |necessary action                                              
05-Feb-2023|10:10:34|TZ2232|A48      |7688             |move         |59871191|20-Feb-2023    |-374.28       |moving TZ2232 from D5:0891 to A48:7688 under 59871191 invoice 
05-Feb-2023|10:32:55|BY2515|D5       |3075             |move         |59773021|28-Mar-2023    |-134.02       |necessary action                                              
05-Feb-2023|11:46:33|PJ9691|A25      |3478             |move         |30204656|25-Nov-2022    |-284.71       |moving PJ9691 from B14:1690 to A25:3478 under 30204656 invoice
05-Feb-2023|12:16:31|IC5855|A39      |0340             |move         |56419299|18-Jul-2023    |-182.47       |                                                              
05-Feb-2023|13:08:57|JU0710|B14      |4406             |move         |78980901|15-Jun-2023    |-488.18       |necessary action                                              
05-Feb-2023|14:03:32|RO3195|D5       |6309             |move         |34034871|23-Jun-2023    |-246.09       |necessary action                                              
05-Feb-2023|17:09:40|HX4584|B14      |4112             |move         |17669858|05-Aug-2023    |-165.18       |                                                              
05-Feb-2023|18:04:38|SW8665|D44      |3121             |sale         |08925323|21-May-2023    |14455.70      |yay                                                           
05-Feb-2023|18:08:14|VR8599|C22      |9977             |move         |96581769|16-Jun-2023    |-403.65       |necessary action                                              
05-Feb-2023|20:21:03|DC4915|A48      |6564             |move         |91450007|05-Mar-2023    |-338.98       |necessary action                                              
05-Feb-2023|20:26:33|LT8796|A25      |3196             |dispose      |47558411|06-Dec-2022    |-17.65        |oops                                                          
05-Feb-2023|21:30:04|EP1311|C22      |3973             |move         |73872799|23-Jun-2023    |-456.12       |necessary action                                              
05-Feb-2023|23:34:09|KZ4696|A32      |7986             |move         |36353811|25-Jun-2023    |-485.85       |moving KZ4696 from B14:3311 to A32:7986 under 36353811 invoice
05-Feb-2023|23:34:12|ML6115|B14      |8359             |sale         |41857496|27-Jun-2023    |10353.58      |                                                              
05-Feb-2023|23:58:41|QD5535|C22      |2233             |sale         |17991423|15-Apr-2023    |20880.53      |                                                              
06-Feb-2023|00:27:25|WH1492|A32      |8398             |sale         |53948589|07-Jul-2023    |2018.78       |                                                              
06-Feb-2023|01:40:26|DF3451|D44      |7424             |sale         |52558087|02-Apr-2023    |7352.16       |yay                                                           
06-Feb-2023|02:01:37|UU9362|A32      |7615             |dispose      |06783735|22-Dec-2022    |-246.45       |unfortunate                                                   
06-Feb-2023|03:53:25|LV3989|A32      |2933             |sale         |26846071|21-May-2023    |27272.37      |finally                                                       
06-Feb-2023|04:02:28|PB6181|B14      |0976             |sale         |86069512|27-Apr-2023    |28749.46      |finally                                                       
06-Feb-2023|04:03:42|YD1425|A39      |0514             |move         |75490936|09-Jul-2023    |-208.98       |moving YD1425 from A25:5136 to A39:0514 under 75490936 invoice
06-Feb-2023|04:36:54|BD7959|A48      |2368             |sale         |09187228|24-Feb-2023    |16870.78      |finally                                                       
06-Feb-2023|05:04:21|QY4578|D5       |4791             |move         |16891798|05-Jun-2023    |-425.60       |moving QY4578 from B3:5038 to D5:4791 under 16891798 invoice  
06-Feb-2023|07:09:48|QO2360|C22      |3263             |sale         |86908962|01-Aug-2023    |16132.38      |finally                                                       
06-Feb-2023|07:15:01|UB1094|A32      |0144             |sale         |72455070|28-May-2023    |22749.78      |finally                                                       
06-Feb-2023|07:22:25|IW4960|A25      |2095             |move         |00608352|23-Jul-2023    |-147.78       |moving IW4960 from D5:0624 to A25:2095 under 00608352 invoice 
06-Feb-2023|07:56:06|VL2315|A32      |1003             |move         |30417458|16-Jul-2023    |-266.41       |moving VL2315 from A39:1707 to A32:1003 under 30417458 invoice
06-Feb-2023|08:31:44|MC3345|A32      |9733             |sale         |26846071|21-Feb-2023    |22961.96      |yay                                                           
06-Feb-2023|09:02:52|FB2500|A48      |7655             |sale         |98425395|16-Jul-2023    |17103.64      |finally                                                       
06-Feb-2023|09:31:14|SS1046|A32      |3624             |move         |74670544|16-Aug-2022    |-396.18       |moving SS1046 from A39:1760 to A32:3624 under 74670544 invoice
06-Feb-2023|10:02:44|HD1539|A48      |7927             |sale         |92897355|02-Jul-2023    |5206.58       |yay                                                           
06-Feb-2023|10:03:39|GN4443|A25      |3471             |sale         |12649069|27-Apr-2023    |13920.31      |finally                                                       
06-Feb-2023|12:14:00|BY2515|D5       |3075             |sale         |59773021|28-Mar-2023    |24455.83      |finally                                                       
06-Feb-2023|12:33:24|PO5124|B3       |1849             |sale         |65581545|14-Mar-2023    |3105.07       |                                                              
06-Feb-2023|13:13:18|OS5125|C22      |2551             |sale         |13897502|16-Feb-2023    |26695.28      |yay                                                           
06-Feb-2023|13:44:20|PH6919|C22      |1679             |move         |27347977|28-Jun-2023    |-345.42       |necessary action                                              
06-Feb-2023|14:05:02|WL7109|C22      |4202             |sale         |97091515|11-Jul-2023    |27330.25      |                                                              
06-Feb-2023|15:39:46|RO3195|C22      |5852             |move         |26972677|23-Jun-2023    |-109.22       |moving RO3195 from D5:6309 to C22:5852 under 26972677 invoice 
06-Feb-2023|15:57:53|KO7019|D5       |5304             |move         |64714076|11-Jul-2023    |-425.12       |necessary action                                              
06-Feb-2023|16:03:18|UI1622|B14      |0121             |sale         |74381818|30-Jul-2023    |13164.08      |                                                              
06-Feb-2023|17:07:30|MJ6542|D44      |4785             |sale         |13571617|24-Apr-2023    |17970.47      |finally                                                       
06-Feb-2023|17:14:10|PJ9691|A25      |3478             |dispose      |30204656|25-Nov-2022    |-68.36        |unfortunate                                                   
06-Feb-2023|17:26:28|JU0710|B14      |4406             |sale         |78980901|15-Jun-2023    |23326.69      |yay                                                           
06-Feb-2023|17:56:08|TZ2232|B3       |8448             |move         |42770825|20-Feb-2023    |-213.99       |moving TZ2232 from A48:7688 to B3:8448 under 42770825 invoice 
06-Feb-2023|18:07:26|NQ5033|B14      |8729             |move         |93646426|14-Jun-2023    |-333.85       |                                                              
06-Feb-2023|18:21:09|IC5855|A39      |0340             |sale         |56419299|18-Jul-2023    |901.78        |                                                              
06-Feb-2023|18:22:45|VR8599|B14      |6946             |move         |42296895|16-Jun-2023    |-363.00       |necessary action                                              
06-Feb-2023|18:30:18|HX4584|A48      |9297             |move         |25288868|05-Aug-2023    |-412.60       |                                                              
06-Feb-2023|18:33:57|HC2055|C22      |4442             |sale         |54575696|05-Jul-2023    |28937.04      |finally                                                       
06-Feb-2023|18:48:59|WF0465|D44      |6040             |sale         |59566480|12-Feb-2023    |29890.77      |finally                                                       
06-Feb-2023|18:49:03|IW4960|A25      |2095             |sale         |00608352|23-Jul-2023    |12765.94      |                                                              
06-Feb-2023|18:49:03|EP1311|D44      |7549             |move         |06301561|23-Jun-2023    |-312.07       |                                                              
06-Feb-2023|18:49:03|EP1311|A48      |9600             |move         |26465997|23-Jun-2023    |-465.14       |necessary action                                              
06-Feb-2023|18:49:03|EP1311|A48      |9600             |sale         |26465997|23-Jun-2023    |9613.94       |yay                                                           
06-Feb-2023|18:49:03|HX4584|A48      |9297             |sale         |25288868|05-Aug-2023    |6626.69       |                                                              
06-Feb-2023|18:49:03|KO7019|D5       |5304             |sale         |64714076|11-Jul-2023    |10516.29      |yay                                                           
06-Feb-2023|18:49:03|RO3195|C22      |5852             |sale         |26972677|23-Jun-2023    |9225.63       |finally                                                       
06-Feb-2023|18:49:03|YD1425|A39      |0514             |sale         |75490936|09-Jul-2023    |4925.48       |yay                                                           
06-Feb-2023|18:49:03|VR8599|B14      |6946             |sale         |42296895|16-Jun-2023    |5787.46       |yay                                                           
06-Feb-2023|18:49:03|TZ2232|B3       |8448             |sale         |42770825|20-Feb-2023    |27600.68      |finally                                                       
06-Feb-2023|18:49:03|PH6919|D44      |4518             |move         |80949179|28-Jun-2023    |-224.05       |moving PH6919 from C22:1679 to D44:4518 under 80949179 invoice
06-Feb-2023|18:49:03|PH6919|D44      |4518             |sale         |80949179|28-Jun-2023    |24269.74      |                                                              
06-Feb-2023|18:49:03|DC4915|A48      |6564             |sale         |91450007|05-Mar-2023    |7494.25       |                                                              
06-Feb-2023|18:49:03|QY4578|D44      |5974             |move         |65374715|05-Jun-2023    |-279.99       |moving QY4578 from D5:4791 to D44:5974 under 65374715 invoice 
06-Feb-2023|18:49:03|QY4578|D5       |5999             |move         |68451338|05-Jun-2023    |-188.54       |moving QY4578 from D44:5974 to D5:5999 under 68451338 invoice 
06-Feb-2023|18:49:03|QY4578|D5       |5999             |sale         |68451338|05-Jun-2023    |5113.80       |                                                              
06-Feb-2023|18:49:03|SS1046|A32      |3624             |dispose      |74670544|16-Aug-2022    |-237.43       |unfortunate                                                   
06-Feb-2023|18:49:03|XL0442|B14      |5391             |move         |77784380|20-May-2023    |-235.21       |moving XL0442 from D5:3979 to B14:5391 under 77784380 invoice 
06-Feb-2023|18:49:03|XL0442|B14      |5391             |sale         |77784380|20-May-2023    |1992.49       |finally                                                       
06-Feb-2023|18:49:03|KZ4696|A25      |2215             |move         |40093401|25-Jun-2023    |-137.33       |                                                              
06-Feb-2023|18:49:03|KZ4696|A25      |2215             |sale         |40093401|25-Jun-2023    |27139.68      |                                                              
06-Feb-2023|18:49:03|VL2315|A48      |8076             |move         |67944716|16-Jul-2023    |-130.54       |                                                              
06-Feb-2023|18:49:03|VL2315|A48      |8076             |sale         |67944716|16-Jul-2023    |4710.35       |yay                                                           
06-Feb-2023|18:49:03|QG2047|C22      |3018             |move         |38356202|21-Jan-2023    |-162.99       |                                                              
06-Feb-2023|18:49:03|QG2047|C22      |3018             |dispose      |38356202|21-Jan-2023    |-206.62       |oops                                                          
06-Feb-2023|18:49:03|WW3831|B3       |7623             |sale         |03286218|01-Aug-2023    |1631.50       |                                                              
06-Feb-2023|18:49:03|NQ5033|B14      |8729             |sale         |93646426|14-Jun-2023    |16857.20      |yay                                                           
